コード,銘柄名
2433,博報堂ＤＹホールディングス
2434,丸誠
2435,シダー
2436,共同ピーアール
2437,Ｓｈｉｎｗａ　Ｗｉｓｅ　Ｈｏｌｄｉｎｇｓ
2438,アスカネット
2439,#ERROR!
2440,ぐるなび
2441,#ERROR!
2442,#ERROR!
2443,#ERROR!
2444,セレブリックス
2445,エスアールジータカミヤ
2446,ゼンケンホールディングス
2447,太陽商会
2448,イーコンテクスト
2449,プラップジャパン
2450,一休
2451,メディアクリエイト
2452,ＣＭＩＮＤ
2453,ジャパンベストレスキューシステム
2454,オールアバウト
2455,#ERROR!
2456,#ERROR!
2457,#ERROR!
2458,夢テクノロジー
2459,アウンコンサルティング
2460,#ERROR!
2461,ファンコミュニケーションズ
2462,ライク
2463,シニアコミュニケーション
2464,ビジネス・ブレークスルー
2465,#ERROR!
2466,ＰＧＭホールディングス
2467,バルクホールディングス
2468,フュートレック
2469,ヒビノ
2470,#ERROR!
2471,エスプール
2472,#ERROR!
2473,#ERROR!
2474,#ERROR!
2475,ＷＤＢホールディングス
2476,#ERROR!
2477,手間いらず
2478,エムケーキャピタルマネージメント
2479,ジェイテック
2480,システム・ロケーション
2481,タウンニュース社
2482,#ERROR!
2483,翻訳センター
2484,夢の街創造委員会
2485,ティア
2486,フリーワーク
2487,ＣＤＧ
2488,日本サード・パーティ
2489,アドウェイズ
2490,アミタ
2491,バリューコマース
2492,インフォマート
2493,イーサポートリンク
2494,メディカル・ケア・サービス
2495,アキナジスタ
2496,アルク
2497,ユナイテッド
2498,ＡＣＫグループ
2499,日本和装ホールディングス
2500,#ERROR!
2501,サッポロホールディングス
2502,アサヒグループホールディングス
2503,キリンホールディングス
2504,#ERROR!
2505,#ERROR!
2506,#ERROR!
2507,#ERROR!
2508,#ERROR!
2509,#ERROR!
2510,#ERROR!
2511,#ERROR!
2512,#ERROR!
2513,ＮＥＸＴ　ＦＵＮＤＳ外国株式・ＭＳＣＩ
2514,ＮＥＸＴ　ＦＵＮＤＳ外国株式・ＭＳＣＩ
2515,#ERROR!
2516,東証マザーズＥＴＦ
2517,#ERROR!
2518,#ERROR!
2519,#ERROR!
2520,#ERROR!
2521,#ERROR!
2522,#ERROR!
2523,#ERROR!
2524,#ERROR!
2525,#ERROR!
2526,#ERROR!
2527,#ERROR!
2528,#ERROR!
2529,#ERROR!
2530,#ERROR!
2531,宝ホールディングス
2532,#ERROR!
2533,オエノンホールディングス
2534,#ERROR!
2535,#ERROR!
2536,メルシャン
2537,#ERROR!
2538,ジャパン・フード＆リカー・アライアンス
2539,#ERROR!
2540,養命酒製造
2541,#ERROR!
2542,#ERROR!
2543,#ERROR!
2544,#ERROR!
2545,#ERROR!
2546,#ERROR!
2547,#ERROR!
2548,#ERROR!
2549,#ERROR!
2550,#ERROR!
2551,マルサンアイ
2552,#ERROR!
2553,#ERROR!
2554,#ERROR!
2555,#ERROR!
2556,#ERROR!
2557,#ERROR!
2558,#ERROR!
2559,#ERROR!
2560,#ERROR!
2561,#ERROR!
2562,#ERROR!
2563,#ERROR!
2564,#ERROR!
2565,#ERROR!
2566,#ERROR!
2567,#ERROR!
2568,#ERROR!
2569,#ERROR!
2570,#ERROR!
2571,#ERROR!
2572,三国コカ・コーラボトリング
2573,北海道コカ・コーラボトリング
2574,#ERROR!
2575,#ERROR!
2576,#ERROR!
2577,#ERROR!
2578,#ERROR!
2579,#ERROR!
2580,コカ・コーライーストジャパン
2581,#ERROR!
2582,#ERROR!
2583,#ERROR!
2584,#ERROR!
2585,#ERROR!
2586,フルッタフルッタ
2587,サントリー食品インターナショナル
2588,プレミアムウォーターホールディングス
2589,ゴールドパック
2590,ダイドーグループホールディングス
2591,#ERROR!
2592,#ERROR!
2593,伊藤園
2594,キーコーヒー
2595,#ERROR!
2596,#ERROR!
2597,ユニカフェ
2598,#ERROR!
2599,ジャパンフーズ
2600,#ERROR!
2601,#ERROR!
2602,日清オイリオグループ
2603,#ERROR!
2604,#ERROR!
2605,#ERROR!
2606,#ERROR!
2607,不二製油グループ本社
2608,ボーソー油脂
2609,#ERROR!
2610,#ERROR!
2611,攝津製油
2612,かどや製油
2613,Ｊ－オイルミルズ
2614,#ERROR!
2615,#ERROR!
2616,#ERROR!
2617,#ERROR!
2618,#ERROR!
2619,#ERROR!
2620,#ERROR!
2621,#ERROR!
2622,#ERROR!
2623,#ERROR!
2624,#ERROR!
2625,#ERROR!
2626,#ERROR!
2627,#ERROR!
2628,#ERROR!
2629,#ERROR!
2630,#ERROR!
2631,#ERROR!
2632,#ERROR!
2633,#ERROR!
2634,#ERROR!
2635,#ERROR!
2636,#ERROR!
2637,#ERROR!
2638,#ERROR!
2639,#ERROR!
2640,#ERROR!
2641,#ERROR!
2642,#ERROR!
2643,#ERROR!
2644,#ERROR!
2645,#ERROR!
2646,#ERROR!
2647,#ERROR!
2648,#ERROR!
2649,#ERROR!
2650,#ERROR!
2651,ローソン
2652,まんだらけ
2653,イオン九州
2654,アスモ
2655,マックスバリュ東北
2656,ベクター
2657,インターニックス
2658,ウライ
2659,サンエー
2660,キリン堂
2661,#ERROR!
2662,ダイユーエイト
2663,#ERROR!
2664,カワチ薬品
2665,三井情報
2666,オートウェーブ
2667,イメージ　ワン
2668,タビオ
2669,カネ美食品
2670,エービーシー・マート
2671,#ERROR!
2672,#ERROR!
2673,夢みつけ隊
2674,ハードオフコーポレーション
2675,ダイナック
2676,高千穂交易
2677,クリエイションカード情報システム
2678,アスクル
2679,#ERROR!
2680,#ERROR!
2681,ゲオホールディングス
2682,#ERROR!
2683,魚喜
2684,ジパング
2685,アダストリア
2686,ジーフット
2687,シー・ヴイ・エス・ベイエリア
2688,#ERROR!
2689,カワニシホールディングス
2690,ソフマップ
2691,#ERROR!
2692,伊藤忠食品
2693,ＹＫＴ
2694,ジー・テイスト
2695,くらコーポレーション
2696,大和フーヅ
2697,#ERROR!
2698,キャンドゥ
2699,#ERROR!
2700,木徳神糧
2701,フードエックス・グローブ
2702,日本マクドナルドホールディングス
2703,日本ライトン
2704,#ERROR!
2705,大戸屋ホールディングス
2706,ブロッコリー
2707,#ERROR!
2708,久世
2709,#ERROR!
2710,シーエスロジネット
2711,#ERROR!
2712,スターバックス　コーヒー　ジャパン
2713,#ERROR!
2714,プラマテルズ
2715,エレマテック
2716,#ERROR!
2717,#ERROR!
2718,ミドリ薬品
2719,キタムラ
2720,プライム・リンク
2721,ジェイホールディングス
2722,アイケイ
2723,#ERROR!
2724,インスパイアー
2725,ＩＴＸ
2726,パルグループホールディングス
2727,テン　コーポレーション
2728,#ERROR!
2729,ＪＡＬＵＸ
2730,エディオン
2731,#ERROR!
2732,クインランド
2733,あらた
2734,サーラコーポレーション
2735,ワッツ
2736,フェスタリアホールディングス
2737,トーメンデバイス
2738,バルス
2739,#ERROR!
2740,#ERROR!
2741,#ERROR!
2742,ハローズ
2743,ピクセルカンパニーズ
2744,ウイン・インターナショナル
2745,#ERROR!
2746,#ERROR!
2747,北雄ラッキー
2748,メディア・リンクス
2749,ＪＰホールディングス
2750,石光商事
2751,テンポスホールディングス
2752,フジオフードシステム
2753,あみやき亭
2754,東葛ホールディングス
2755,#ERROR!
2756,#ERROR!
2757,オストジャパングループ
2758,#ERROR!
2759,アイフラッグ
2760,東京エレクトロン　デバイス
2761,トシン・グループ
2762,三光マーケティングフーズ
2763,エフティグループ
2764,ひらまつ
2765,#ERROR!
2766,日本風力開発
2767,フィールズ
2768,双日
2769,ヴィレッジヴァンガードコーポレーション
2770,#ERROR!
2771,#ERROR!
2772,ゲンキー
2773,ミューチュアル
2774,#ERROR!
2775,#ERROR!
2776,新都ホールディングス
2777,カッシーナ・イクスシー
2778,パレモ・ホールディングス
2779,#ERROR!
2780,コメ兵
2781,#ERROR!
2782,セリア
2783,#ERROR!
2784,アルフレッサ　ホールディングス
2785,#ERROR!
2786,サッポロドラッグストアー
2787,#ERROR!
2788,アップルインターナショナル
2789,カルラ
2790,ナフコ
2791,大黒天物産
2792,ハニーズホールディングス
2793,#ERROR!
2794,#ERROR!
2795,日本プリメックス
2796,ファーマライズホールディングス
2797,#ERROR!
2798,ワイズテーブルコーポレーション
2799,パイオン
2800,#ERROR!
2801,キッコーマン
2802,味の素
2803,#ERROR!
2804,ブルドックソース
2805,エスビー食品
2806,ユタカフーズ
2807,#ERROR!
2808,#ERROR!
2809,キユーピー
2810,ハウス食品グループ本社
2811,カゴメ
2812,焼津水産化学工業
2813,和弘食品
2814,佐藤食品工業
2815,アリアケジャパン
2816,ダイショー
2817,ギャバン
2818,ピエトロ
2819,エバラ食品工業
2820,やまみ
2821,#ERROR!
2822,#ERROR!
2823,#ERROR!
2824,#ERROR!
2825,#ERROR!
2826,#ERROR!
2827,#ERROR!
2828,#ERROR!
2829,#ERROR!
2830,アヲハタ
2831,はごろもフーズ
2832,#ERROR!
2833,#ERROR!
2834,#ERROR!
2835,#ERROR!
2836,#ERROR!
2837,#ERROR!
2838,#ERROR!
2839,#ERROR!
2840,#ERROR!
2841,#ERROR!
2842,#ERROR!
2843,#ERROR!
2844,#ERROR!
2845,#ERROR!
2846,#ERROR!
2847,#ERROR!
2848,#ERROR!
2849,#ERROR!
2850,#ERROR!
2851,#ERROR!
2852,#ERROR!
2853,#ERROR!
2854,#ERROR!
2855,#ERROR!
2856,#ERROR!
2857,#ERROR!
2858,#ERROR!
2859,#ERROR!
2860,#ERROR!
2861,#ERROR!
2862,#ERROR!
2863,#ERROR!
2864,#ERROR!
2865,#ERROR!
2866,#ERROR!
2867,#ERROR!
2868,#ERROR!
2869,#ERROR!
2870,#ERROR!
2871,ニチレイ
2872,セイヒョー
2873,#ERROR!
2874,ヨコレイ
2875,東洋水産
2876,ジェーシー・コムサ
2877,日東ベスト
2878,#ERROR!
2879,#ERROR!
2880,ミホウジャパン
2881,ケイエス冷凍食品
2882,イートアンド
2883,大冷
2884,ヨシムラ・フード・ホールディングス
2885,#ERROR!
2886,#ERROR!
2887,#ERROR!
2888,#ERROR!
2889,#ERROR!
2890,#ERROR!
2891,オリエンタル酵母工業
2892,日本食品化工
2893,ローマイヤ
2894,石井食品
2895,#ERROR!
2896,#ERROR!
2897,日清食品ホールディングス
2898,ソントン食品工業
2899,永谷園ホールディングス
2900,#ERROR!
2901,石垣食品
2902,太陽化学
2903,シノブフーズ
2904,一正蒲鉾
2905,オーケー食品工業
2906,#ERROR!
2907,あじかん
2908,フジッコ
2909,#ERROR!
2910,ロック・フィールド
2911,旭松食品
2912,#ERROR!
2913,#ERROR!
2914,ＪＴ
2915,ケンコーマヨネーズ
2916,仙波糖化工業
2917,大森屋
2918,わらべや日洋ホールディングス
2919,マルタイ
2920,#ERROR!
2921,#ERROR!
2922,なとり
2923,サトウ食品工業
2924,イフジ産業
2925,ピックルスコーポレーション
2926,篠崎屋
2927,ＡＦＣ－ＨＤアムスライフサイエンス
2928,ＲＩＺＡＰグループ
2929,ファーマフーズ
2930,北の達人コーポレーション
2931,ユーグレナ
2932,#ERROR!
2933,#ERROR!
2934,#ERROR!
2935,#ERROR!
2936,#ERROR!
2937,#ERROR!
2938,#ERROR!
2939,#ERROR!
2940,#ERROR!
2941,#ERROR!
2942,#ERROR!
2943,#ERROR!
2944,#ERROR!
2945,#ERROR!
2946,#ERROR!
2947,#ERROR!
2948,#ERROR!
2949,#ERROR!
2950,#ERROR!
2951,#ERROR!
2952,#ERROR!
2953,#ERROR!
2954,#ERROR!
2955,#ERROR!
2956,#ERROR!
2957,#ERROR!
2958,#ERROR!
2959,#ERROR!
2960,#ERROR!
2961,#ERROR!
2962,#ERROR!
2963,#ERROR!
2964,#ERROR!
2965,#ERROR!
2966,#ERROR!
2967,#ERROR!
2968,#ERROR!
2969,#ERROR!
2970,#ERROR!
2971,#ERROR!
2972,#ERROR!
2973,#ERROR!
2974,#ERROR!
2975,#ERROR!
2976,#ERROR!
2977,#ERROR!
2978,#ERROR!
2979,#ERROR!
2980,#ERROR!
2981,#ERROR!
2982,#ERROR!
2983,#ERROR!
2984,#ERROR!
2985,#ERROR!
2986,#ERROR!
2987,#ERROR!
2988,#ERROR!
2989,#ERROR!
2990,#ERROR!
2991,#ERROR!
2992,#ERROR!
2993,#ERROR!
2994,#ERROR!
2995,#ERROR!
2996,#ERROR!
2997,#ERROR!
2998,#ERROR!
2999,#ERROR!
3000,#ERROR!
3001,片倉工業
3002,グンゼ
3003,ヒューリック
3004,神栄
3005,#ERROR!
3006,#ERROR!
3007,#ERROR!
3008,#ERROR!
3009,川島織物セルコン
3010,価値開発
3011,バナーズ
3012,#ERROR!
3013,#ERROR!
3014,#ERROR!
3015,#ERROR!
3016,#ERROR!
3017,#ERROR!
3018,#ERROR!
3019,#ERROR!
3020,アプライド
3021,パシフィックネット
3022,山下医科器械
3023,ラサ商事
3024,クリエイト
3025,#ERROR!
3026,#ERROR!
3027,レデイ薬局
3028,アルペン
3029,#ERROR!
3030,ハブ
3031,ラクーン
3032,ゴルフ・ドゥ
3033,#ERROR!
3034,クオール
3035,ケイティケイ
3036,アルコニックス
3037,スタイライフ
3038,神戸物産
3039,#ERROR!
3040,ソリトンシステムズ
3041,ビューティ花壇
3042,セキュアヴェイル
3043,モジュレ
3044,パワーアップ
3045,カワサキ
3046,ジンズ
3047,ＴＲＵＣＫ－ＯＮＥ
3048,ビックカメラ
3049,エノテカ
3050,ＤＣＭホールディングス
3051,#ERROR!
3052,#ERROR!
3053,ペッパーフードサービス
3054,ハイパー
3055,ほくやく・竹山ホールディングス
3056,#ERROR!
3057,ゼットン
3058,三洋堂ホールディングス
3059,ヒラキ
3060,マガシーク
3061,ＫＦＥ　ＪＡＰＡＮ
3062,アライドハーツ・ホールディングス
3063,ジェイグループホールディングス
3064,ＭｏｎｏｔａＲＯ
3065,ライフフーズ
3066,ＪＢイレブン
3067,東京一番フーズ
3068,ＷＤＩ
3069,アスラポート・ダイニング
3070,アマガサ
3071,ストリーム
3072,#ERROR!
3073,ＤＤホールディングス
3074,#ERROR!
3075,銚子丸
3076,あい　ホールディングス
3077,ホリイフードサービス
3078,ユニバース
3079,ディーブイエックス
3080,ジェーソン
3081,#ERROR!
3082,きちり
3083,シーズメン
3084,#ERROR!
3085,アークランドサービスホールディングス
3086,Ｊ．フロント　リテイリング
3087,ドトール・日レスホールディングス
3088,マツモトキヨシホールディングス
3089,テクノアルファ
3090,ミネルヴァ・ホールディングス
3091,ブロンコビリー
3092,スタートトゥデイ
3093,トレジャー・ファクトリー
3094,スーパーバリュー
3095,#ERROR!
3096,オーシャンシステム
3097,物語コーポレーション
3098,ココカラファイン
3099,三越伊勢丹ホールディングス
3100,#ERROR!
3101,東洋紡
3102,#ERROR!
3103,ユニチカ
3104,富士紡ホールディングス
3105,日清紡ホールディングス
3106,クラボウ
3107,ダイワボウホールディングス
3108,#ERROR!
3109,シキボウ
3110,日東紡績
3111,オーミケンシ
3112,#ERROR!
3113,Ｏａｋ　キャピタル
3114,プロジェ・ホールディングス
3115,#ERROR!
3116,トヨタ紡織
3117,興和紡績
3118,#ERROR!
3119,#ERROR!
3120,#ERROR!
3121,マーチャント・バンカーズ
3122,#ERROR!
3123,サイボー
3124,#ERROR!
3125,新内外綿
3126,#ERROR!
3127,#ERROR!
3128,テラボウ
3129,ファブリカ　トヤマ
3130,#ERROR!
3131,シンデン・ハイテックス
3132,マクニカ・富士エレホールディングス
3133,海帆
3134,Ｈａｍｅｅ
3135,マーケットエンタープライズ
3136,エコノス
3137,ファンデリー
3138,富士山マガジンサービス
3139,ラクト・ジャパン
3140,イデアインターナショナル
3141,ウエルシアホールディングス
3142,#ERROR!
3143,オーウイル
3144,#ERROR!
3145,#ERROR!
3146,らでぃっしゅぼーや
3147,リックコーポレーション
3148,クリエイトＳＤホールディングス
3149,#ERROR!
3150,グリムス
3151,バイタルケーエスケー・ホールディングス
3152,#ERROR!
3153,八洲電機
3154,メディアスホールディングス
3155,#ERROR!
3156,ＵＫＣホールディングス
3157,ジューテックホールディングス
3158,#ERROR!
3159,丸善ＣＨＩホールディングス
3160,大光
3161,アゼアス
3162,#ERROR!
3163,トータル・メディカルサービス
3164,#ERROR!
3165,フーマイスターエレクトロニクス
3166,ＯＣＨＩホールディングス
3167,ＴＯＫＡＩホールディングス
3168,黒谷
3169,ミサワ
3170,アイセイ薬局
3171,マックスバリュ九州
3172,ティーライフ
3173,大阪工機
3174,ハピネス・アンド・ディ
3175,エー・ピーカンパニー
3176,三洋貿易
3177,ありがとうサービス
3178,チムニー
3179,シュッピン
3180,ビューティガレージ
3181,買取王国
3182,オイシックスドット大地
3183,ウイン・パートナーズ
3184,ＩＣＤＡホールディングス
3185,夢展望
3186,ネクステージ
3187,サンワカンパニー
3188,#ERROR!
3189,ＡＮＡＰ
3190,ホットマン
3191,ジョイフル本田
3192,白鳩
3193,鳥貴族
3194,キリン堂ホールディングス
3195,ジェネレーションパス
3196,ホットランド
3197,すかいらーく
3198,ＳＦＰホールディングス
3199,綿半ホールディングス
3200,#ERROR!
3201,日本毛織
3202,ダイトウボウ
3203,#ERROR!
3204,トーア紡コーポレーション
3205,ダイドーリミテッド
3206,#ERROR!
3207,#ERROR!
3208,#ERROR!
3209,カネヨウ
3210,#ERROR!
3211,#ERROR!
3212,#ERROR!
3213,#ERROR!
3214,#ERROR!
3215,#ERROR!
3216,#ERROR!
3217,#ERROR!
3218,#ERROR!
3219,#ERROR!
3220,#ERROR!
3221,ヨシックス
3222,#ERROR!
3223,エスエルディー
3224,ゼネラル・オイスター
3225,東京建物不動産販売
3226,日本アコモデーションファンド投資法人
3227,ＭＣＵＢＳ　ＭｉｄＣｉｔｙ投資法人
3228,三栄建築設計
3229,日本コマーシャル投資法人　投資証券
3230,スター・マイカ
3231,野村不動産ホールディングス
3232,三重交通グループホールディングス
3233,#ERROR!
3234,森ヒルズリート投資法人
